doc_id,doc_type,source,token_count
sample_6081,sample,说实话俺不讨厌白人，他们整体还是挺文明的。但是国内剩男太多（计生得背大锅），如果我是领导要先保证自己国家的人的利益，不能强制安排婚配，起码不给老外拉皮条，不区别对待。,15
sample_6082,sample,确实高贵，其他大多数省都是给我国拖后腿的,4
sample_6083,sample,eg是白人老外起的。,3
sample_6084,sample,泄洪区的安徽人民，有苦难言，总是因为个别人，而受到整体上的歧视！！,6
sample_6085,sample,都是发泄怒气罢了,1
sample_6086,sample,你说没有就没有！ 你的观点可以说清楚没有？,3
sample_6087,sample,神经病，连谁删你都不知的质杖还来装，笔,1
sample_6088,sample,本来也不差 就有人黑咋整,2
sample_6089,sample,改，得改。不久将来，中国将重返世界第一得地位,5
sample_6090,sample,有意思~~请问你哪里得出结论我是山东人~~,3
sample_6091,sample,一个政治学门槛都没触碰到的小鬼，都敢来这抖机灵。还是那句话，别太把自己当回事，提升你的自我认知.学识不够就认，你这种人我见得多了，你觉得现实我会看你一眼吗？感谢这个平台吧，起码我还当你是个人类物种，你,14
sample_6092,sample,是的🤣上大学时候我就发觉，上海人看外地人第一反应都是：学霸！工作后看外地人第一反应：有能力啊！甚至和身边朋友达成共识，外地人更努力，上海人蛮躺平的还，觉得他们很厉害。网上黑上海的要么没来过，要么只是旅,18
sample_6093,sample,哈哈哈哈，好报道。必须存图,3
sample_6094,sample,但是对线是需要确认对方意图的,3
sample_6095,sample,立本现在还有女权啊,2
sample_6096,sample,西戎 北狄 南蛮 东夷，没一个是好听的。只有我大中原人杰地灵??,2
sample_6098,sample,素质高的不来ZG，酒囊饭袋团就想移民黑，为了钱，什么人种入侵都不顾了，多多吸收黑才是好，各种匪夷所思的行为,5
sample_6100,sample,不对 都故国了外国人就别来趟浑水了😆😆😆 去搂好你的黑北鼻别来国内打拳😆,3
sample_6101,sample,中国男人在非洲也是被非洲女人倒贴的份，津巴布韦总统以前就建议希望中国劳工出国带上自己的妻子，不要在搞他们国家的女人了，关键是还专挑好看的……，然后悄悄回国😅😅,15
sample_6102,sample,埃及文明至今还没有盖馆定论，目前还没有任何一种观点是所有考古学家认同的，楼主发的论点具有争议性并不可取。文明的发展和传承需要长时间的积累。非洲黑人如果经历过璀璨的文明的话，不至于落到现在的境地。,18
sample_6103,sample,人家能到越南做生意，说明有路子，娶个漂亮老婆算什么难事吗？,5
sample_6104,sample,太多不要脸的往脸上贴金,1
sample_6105,sample,一群站街女！看来可以说是免费鸡院,2
sample_6106,sample,不评论，不支持是因为不可能改变同性恋很恶心这种观点。既然说了就政治不正确，还不给别人不说的权利？,13
sample_6107,sample,我不喜欢黑人，第一点是，是审美上的问题。第二点是，他们刻在骨子里的懒惰，与不安分。第三点是，他们没有国家认同感，对他们再好，他们也觉得自己是落叶，只知道索取第四点是，他们没有民族荣誉感，他们不会为了民,12
sample_6108,sample,我在我身边 不管是学校的 工作的 家族亲戚圈或者朋友圈没有见到一位你说的那部分 倒是见过五六个一门心思娶外国女人的男性朋友😜😜你怎么看,13
sample_6109,sample,等老头子们走掉一些才可能稍微好一些,2
sample_6110,sample,哈哈年度格斗场了属于是哈哈哈,2
sample_6111,sample,哈哈哈哈哈怎么一天到晚把彩礼挂嘴上 谁问你要彩礼了,2
sample_6112,sample,为什么要怕被喷，自己怎么想的都怎么说，择偶都有选择权，不能接受就是不能接受，如果我相亲遇到这种，我肯定就会直说：你什么都很好，就是和黑人谈过我不能接受，就这样，拜拜。,7
sample_6113,sample,关于默，玩兽j的小仙女岂是郭楠可以高攀的😄😄😄,2
sample_6114,sample,我靠，楼主你不要在镇楼图扔黑粪啊！！！！,2
sample_6115,sample,是的，真是因为在不完全了解的情况下草率的对txl 下定义并且成为组成自己的价值观的一部分，然后为了捍卫本就不完善的价值观，通过想象和有选择性的寻找科学 哲学 自然 道德中符合他自己想法的方式，进一步强,33
sample_6116,sample,感受不是权利么,3
sample_6117,sample,回非洲去吧。你自己说你是中国人，但是中国人不会认同你是同胞的。你只会在中国社会的排挤之中成长,8
sample_6118,sample,图来了😆😆😆知乎竟然不让上传超过5M的GIF😅拍了好几次😅查看动图,5
sample_6119,sample,山东并不严重,2
sample_6120,sample,人家说娇滴滴的时候 主要是说长江沿线 广东被说长得丑和东北被形容粗鲁声音难听😅,7
sample_6121,sample,自己不控制自己，还怕别人传病你？,2
sample_6122,sample,主动养黑男的女人可不少，属实倒贴。,5
sample_6123,sample,单纯的打磨抛光，没啥技术含量，用砂纸和磨砂头自己在家就可以,2
sample_6125,sample,人的偏见就像一座大山，就算他们看见了肌肉gay他们也只会觉得肌肉gay是少数，理他们干什么呢。你跟有的直男解释一万遍你挑人，但他们还是能“自信的”觉得你会喜欢他，没招，所以自己开心快乐就得了呗,13
sample_6126,sample,粿籹凌迟就完事,1
sample_6128,sample,有人问我为什么要为女性发声，我说，我只是不忍心看到她们被人伤害，仅此而已🤔女性确实会被黑人伤害，要么被强j，要么被轮j，要么被当成玩物。你所理解的这个伤害，不会是反对黑人和中国女性结婚，是对中国女性的,20
sample_6129,sample,感情的本质也是等价交换，只不过不仅仅是金钱，长相身材性格学历工作等等，这些平等的才能长久，而舔狗试图通过放弃尊严来让对方喜欢，这就是蠢，交易策略讲究的是讨价还价，舔狗上来就不要钱，甚至倒贴，对方会觉得,22
sample_6130,sample,算了吧你，中国女性在欧美、日韩甚至是非洲，是个什么名声你心里还没个数？互联网时代了，谁不上网啊，对着国内这群要价高昂还得好生伺候的**，不如对外另辟蹊径。真正的媚外是什么？对着中国男性要车、要房、要彩,31
sample_6131,sample,拒绝雄竞，拒绝承担责任，拒绝社会规训，精致利己，高消费，法律是道德的底线。没好处不结婚，能花女人的钱就花女人的钱，拒绝同情与帮助女性。讥讽谩骂雄竞男，对于同阵营的则“boys help boys”。,11
sample_6132,sample,性质背景不同事情你这圣母神父搞混还要嘚瑟你多高尚。,6
sample_6133,sample,说白了非洲很多国家从部落酋邦被殖民者强行拉进工业社会。没经历过早期摇篮就想直接浩瀚星宇，很蓝的啦,8
sample_6134,sample,9.9看畒苟破防超值,1
sample_6136,sample,是多重因素塑造的，当然也包括先天因素的~,3
sample_6137,sample,别回复了，这绝对是个领工资的。,3
sample_6138,sample,你不带上大家一起歧视，想吃独食？,3
sample_6139,sample,对非正常的女性毫不同情，毫不留情，毫不共情，从日常做起。,4
sample_6140,sample,有种面对以前那种‘皇军’一样，由内而外的感觉难受。有种在白米饭上吃到苍蝇的感觉。没有理由的恶心。当然，不是我女朋友就没那种感觉了。是他人的女朋友我没用丝毫意见，但只要自己碰见，只能说，我不配。,14
sample_6142,sample,飞周啊。你那么喜欢臭味啊？,1
sample_6143,sample,楼主把那沙币的，复制刷屏删一删啊，影响看评论了,4
sample_6145,sample,那既然有这么多优秀人才，黑人为主的国家为什么没有一个强国？😆,4
sample_6146,sample,因为所谓男子组比赛，实质都是普通比赛，常规比赛，并不禁止女子参与，之所以没有女的参与原因就是菜，没别的，菜到根本跟不上节奏男子与女子比赛就是专业和业余,10
sample_6147,sample,我咋没看到反串差评,2
sample_6148,sample,找黑妞可能真的是找不到其他吧,3
sample_6149,sample,女足是很棒但和她们可没关系,1
sample_6150,sample,如果各位不想被地域黑，同样地，对别的地区也不要地域黑,5
sample_6151,sample,要换男的，下面就不会这么祥和了，得被骂得满脸血,2
sample_6152,sample,偷井盖这个词，最初是北京叫起来的，因为那时候在北京从事废品回收，处理，再生的大部分是河南人，还有大量河南人从事长途运输和物流的。这是有产业链的，你不是河南人偷了井盖很难处理掉。人口大省当时穷，偷井盖割,27
sample_6153,sample,在，钱最重要,1
sample_6154,sample,不仅有，而且在大陆的黑人，很多都有中国女友,5
sample_6155,sample,"应当这样夸它:人家超时空爱情,你是跨物种恋爱.😄",3
sample_6156,sample,道家思想创始人老子告诉我们反同的存在是符合自然辩证法的！老子告诉我们世界上存在的事物都是阴阳相生相克而产生的：没有白天哪有黑夜？没有男人哪有女人？没有高尚哪有低贱？没有同性恋又哪会有反同性恋？因此不要,25
sample_6157,sample,我河南在东北上大学，还有新疆同学的，是不是没救了,6
sample_6158,sample,那女的不是无辜的吗？把人家推了，有病吗？,2
sample_6159,sample,你说这话脸不会红吗,2
sample_6160,sample,公开数字大概20%以上，不过看最近非洲新冠检测情况，我已经不相信非洲的任何统计数字。,8
sample_6161,sample,重点是又不是她们取得的成就，照她们这么说，男的牛逼的那么多那我也很牛逼，真的是明明那么普通却那么自信，别人努力的成果，她们在这里意淫打拳,9
sample_6163,sample,有一说一，生下外国孩子的女性绝大多数都不认为自己的孩子是中国人吧？尤其还是黑的。,7
sample_6164,sample,这b的确不是好人,3
sample_6165,sample,网上喷黑喷同胞的成万上亿，现实中敢和黑人硬碰硬的寥寥无几，看来还是上网喷同胞安全又不犯法😆,6
sample_6166,sample,这样的孩子搞不好户口没有……连学校都没法去呢,4
sample_6168,sample,主要是杨笠这伙人搞性别对立，然后就是twitter上easy girl 等等，值得引起重视，黑人实在没法吐槽，广州地铁乌压压一片😄😄😄,11
sample_6169,sample,再来两张中国三非黑人暴动图！这些都是官媒没有的,4
sample_6170,sample,"当面就是从贴吧开始黑河南的，我记得特清楚，什么老乡叫成""捞翔”",5
sample_6171,sample,我在湖南黑车基本都被打烂了 初到黑龙江 ✌️一口南方口音被坑了不少钱 难怪叫黑龙江,7
sample_6172,sample,再叠一个buff 读的山大,1
sample_6173,sample,微博发声的最大声是女拳，讲道理女拳如果不是说那些骇人听闻的反人类的言论，而是正能量的讲这么改变，谁喷你可能还成为主流思想呢，毕竟在中国女性在言论上还是受保护的。打嘴炮那些不算呀，如果硬要算那么低端我也,25
